GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Comment
INDQ1,31.36138397,27.83820186,23.14193582,17.27096747,9.051519318,,,,,,,,,,,,,,,,,,,,,,,,,,
IROA1,5.7362666,5.091846318,4.232858907,3.159008351,1.655600658,,,,,,,,,,,,,,,,,,,,,,,,,,
KEAR_1,2.496365383,2.215920174,1.842097514,1.374768581,0.720500712,,,,,,,,,,,,,,,,,,,,,,,,,,
KEMS_1,16.60986752,14.74389157,12.25661751,9.147188207,4.793938202,,,,,,,,,,,,,,,,,,,,,,,,,,
KIRKB1,1.563281649,1.387660383,1.153564001,0.860911831,0.451194184,,,,,,,,,,,,,,,,,,,,,,,,,,
LEGA_1,22.50302794,19.97500604,16.60525023,12.39259926,6.494821539,,,,,,,,,,,,,,,,,,,,,,,,,,
LISD_1,3.085424307,2.738803388,2.276771055,1.699168088,0.890514836,,,,,,,,,,,,,,,,,,,,,,,,,,
LODR_6,11.99818665,10.65029344,8.853603708,6.607498305,3.46291536,,,,,,,,,,,,,,,,,,,,,,,,,,
LOVE_1,19.54102061,17.34575479,14.41955001,10.76139789,5.639927296,,,,,,,,,,,,,,,,,,,,,,,,,,
MILH_1,1.123608685,0.9973809,0.829124126,0.618780379,0.32429582,,,,,,,,,,,,,,,,,,,,,,,,,,
NECE_1,24.59725969,21.83396884,18.15060858,13.5459096,7.099258484,,,,,,,,,,,,,,,,,,,,,,,,,,
NINF_1,3.517383709,3.122235862,2.595519002,1.93705162,1.015186913,,,,,,,,,,,,,,,,,,,,,,,,,,
NFLE,1.221313788,1.084109674,0.901221876,0.672587368,0.352495456,,,,,,,,,,,,,,,,,,,,,,,,,,
NORT_1,5.862306182,5.203726437,4.325865004,3.228419367,1.691978189,,,,,,,,,,,,,,,,,,,,,,,,,,
NORM_1,4.953648724,4.397148839,3.655355928,2.728014365,1.42972157,,,,,,,,,,,,,,,,,,,,,,,,,,
OCKH_1,1.670757262,1.483062034,1.232871526,0.92009952,0.482213784,,,,,,,,,,,,,,,,,,,,,,,,,,
OSBA_1,4.885255152,4.336438697,3.604887503,2.690349473,1.409981824,,,,,,,,,,,,,,,,,,,,,,,,,,
PADIB1,0.996592051,0.884633494,0.735397051,0.548831292,0.287636292,,,,,,,,,,,,,,,,,,,,,,,,,,
PENE_1,7.613181629,6.757906066,5.617856685,4.192640618,2.197315675,,,,,,,,,,,,,,,,,,,,,,,,,,
PENW_1,22.27676349,19.77416046,16.43828702,12.2679936,6.429517118,,,,,,,,,,,,,,,,,,,,,,,,,,
PORA_P,5.699986487,5.059641965,4.206087383,3.1390286,1.645129496,,,,,,,,,,,,,,,,,,,,,,,,,,
RAIN_1,10.28474769,9.129344626,7.589236849,5.663893627,2.968382788,,,,,,,,,,,,,,,,,,,,,,,,,,
RASS_1,17.67289904,15.68750063,13.04104103,9.732608252,5.100750247,,,,,,,,,,,,,,,,,,,,,,,,,,
RATS_1,18.56396958,16.47846705,13.69857251,10.223328,5.357930932,,,,,,,,,,,,,,,,,,,,,,,,,,
RAYL_1,24.62168597,21.85565103,18.16863302,13.55936134,7.106308393,,,,,,,,,,,,,,,,,,,,,,,,,,
REBR_3,0.998936973,0.886714985,0.737127397,0.55012266,0.288313083,,,,,,,,,,,,,,,,,,,,,,,,,,
ROCH_1,20.56985534,18.25900878,15.17873932,11.32798549,5.936869469,,,,,,,,,,,,,,,,,,,,,,,,,,
RUGEB1,2.320496197,2.059808381,1.712321564,1.277916,0.669741366,,,,,,,,,,,,,,,,,,,,,,,,,,
RYEH_1,10.55215113,9.366707586,7.786557007,5.811154861,3.04556074,,,,,,,,,,,,,,,,,,,,,,,,,,
SEAB1,57.99579506,51.48046564,42.79578249,31.9387528,16.73874022,,,,,,,,,,,,,,,,,,,,,,,,,,
SELL_1,7.816408243,6.938301916,5.767820006,4.304559156,2.255970919,,,,,,,,,,,,,,,,,,,,,,,,,,
SKLGB1,1.954102061,1.734575479,1.441955001,1.076139789,0.56399273,,,,,,,,,,,,,,,,,,,,,,,,,,
SMAN_1,4.044991266,3.590571241,2.984846853,2.227609363,1.16746495,,,,,,,,,,,,,,,,,,,,,,,,,,
SJOW_1,2.833447988,2.515134444,2.090834752,1.560402694,0.817789458,,,,,,,,,,,,,,,,,,,,,,,,,,
STAL_1,29.31153091,26.01863218,21.62932502,16.14209684,8.459890945,,,,,,,,,,,,,,,,,,,,,,,,,,
STAY_1,41.76893155,37.07655086,30.82178815,23.00248799,12.0553446,,,,,,,,,,,,,,,,,,,,,,,,,,
STLE,7.368403585,6.540626732,5.437232074,4.057839372,2.126667861,,,,,,,,,,,,,,,,,,,,,,,,,,
SWAN_1,118.8533726,105.5012171,87.70330807,65.45351232,34.3034478,,,,,,,,,,,,,,,,,,,,,,,,,,
THUR_6,19.54102061,17.34575479,14.41955001,10.76139789,5.639927296,,,,,,,,,,,,,,,,,,,,,,,,,,
TILBB_1,2.931153091,2.601863218,2.162932502,1.614209684,0.845989094,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTT_1,11.01136511,9.774332824,8.125416433,6.064047711,3.178099032,,,,,,,,,,,,,,,,,,,,,,,,,,
UPPB_1,19.69246352,17.48018439,14.53130153,10.84479872,5.683636733,,,,,,,,,,,,,,,,,,,,,,,,,,
USKM_1,17.26449171,15.32497436,12.73967244,9.507695037,4.982875766,,,,,,,,,,,,,,,,,,,,,,,,,,
WALP_1,6.60877317,5.86633427,4.876691815,3.639504767,1.907423412,,,,,,,,,,,,,,,,,,,,,,,,,,
WASF_1,1.485117566,1.318277364,1.095885801,0.81786624,0.428634475,,,,,,,,,,,,,,,,,,,,,,,,,,
WATFS_1,6.643947007,5.897556628,4.902647005,3.658875283,1.917575281,,,,,,,,,,,,,,,,,,,,,,,,,,
WBUR_1,2.793388896,2.479575647,2.061274674,1.538341828,0.806227607,,,,,,,,,,,,,,,,,,,,,,,,,,
WGEO,6.315774501,5.606251485,4.660484635,3.478148033,1.822858167,,,,,,,,,,,,,,,,,,,,,,,,,,
WHAM_1,14.9322709,13.25475852,11.01869914,8.223322198,4.309750444,,,,,,,,,,,,,,,,,,,,,,,,,,
WWEY_1,3.126563297,2.775320766,2.307128002,1.721823663,0.902388367,,,,,,,,,,,,,,,,,,,,,,,,,,
WIEN_1,10.67428251,9.475118554,7.876679195,5.878413598,3.080810286,,,,,,,,,,,,,,,,,,,,,,,,,,
WILL_1,8.511091526,7.554943499,6.280435008,4.687126851,2.456470334,,,,,,,,,,,,,,,,,,,,,,,,,,
WIMBS1,12.62349931,11.20535759,9.315029309,6.951863037,3.643393033,,,,,,,,,,,,,,,,,,,,,,,,,,
WYMOM_1,3.663941364,3.252329023,2.703665628,2.017762105,1.057486368,,,,,,,,,,,,,,,,,,,,,,,,,,
